subject,strategy,session,condition,l_length,pres_rate,serial_position,rt,min_rt
A2QUSCZS3RXGXE,ns,2,40-1,40.0,1000.0,1.0,4177.099999427795,False
A2QUSCZS3RXGXE,ns,3,40-1,40.0,1000.0,39.0,2914.800000190734,False
A2QUSCZS3RXGXE,ns,3,40-1,40.0,1000.0,40.0,4460.400000572204,False
A2QUSCZS3RXGXE,ns,3,40-1,40.0,1000.0,39.0,2298.3000011444083,False
A2QUSCZS3RXGXE,ns,3,40-1,40.0,1000.0,33.0,148.4000005722039,False
A2QUSCZS3RXGXE,ns,3,40-1,40.0,1000.0,32.0,746.600000381469,False
A2QUSCZS3RXGXE,ns,3,40-1,40.0,1000.0,39.0,1211.3000001907342,False
A2QUSCZS3RXGXE,ns,3,40-1,40.0,1000.0,3.0,3093.199999809264,False
A2QUSCZS3RXGXE,ns,3,40-1,40.0,1000.0,1.0,5589.7000007629385,False
A2QUSCZS3RXGXE,ns,3,40-1,40.0,1000.0,31.0,649.0000009536736,False
A2QUSCZS3RXGXE,ns,3,40-1,40.0,1000.0,33.0,0.0,True
A2QUSCZS3RXGXE,ns,4,40-1,40.0,1000.0,4.0,3827.0,False
A2QUSCZS3RXGXE,ns,4,40-1,40.0,1000.0,40.0,974.0999994277954,False
A2QUSCZS3RXGXE,ns,4,40-1,40.0,1000.0,1.0,2676.3999996185303,False
A2QUSCZS3RXGXE,ns,4,40-1,40.0,1000.0,1.0,2380.5999994277954,False
A2QUSCZS3RXGXE,ns,4,40-1,40.0,1000.0,34.0,324.69999980926514,False
A2QUSCZS3RXGXE,ns,4,40-1,40.0,1000.0,2.0,4548.599999427795,False
A2QUSCZS3RXGXE,ns,4,40-1,40.0,1000.0,38.0,0.0,True
A2QUSCZS3RXGXE,ns,4,40-1,40.0,1000.0,35.0,1442.8999996185303,False
A2QUSCZS3RXGXE,ns,4,40-1,40.0,1000.0,39.0,1999.8999996185303,False
A2QUSCZS3RXGXE,ns,4,40-1,40.0,1000.0,40.0,1049.0999994277954,False
A2QUSCZS3RXGXE,ns,4,40-1,40.0,1000.0,36.0,434.0,False
A2QUSCZS3RXGXE,ns,4,40-1,40.0,1000.0,36.0,1227.8999996185303,False
A2QY653X9531JP,ns,1,20-1,20.0,1000.0,3.0,6459.89999961853,False
A2QY653X9531JP,ns,1,20-1,20.0,1000.0,1.0,4278.800000190737,False
A2QY653X9531JP,ns,1,20-1,20.0,1000.0,1.0,5124.599999904633,False
A2QY653X9531JP,ns,1,20-1,20.0,1000.0,20.0,1238.5999999046326,False
A2QY653X9531JP,ns,1,20-1,20.0,1000.0,18.0,521.5999999046326,False
A2QY653X9531JP,ns,1,20-1,20.0,1000.0,18.0,3449.9000000953674,False
A2QY653X9531JP,ns,1,20-1,20.0,1000.0,5.0,2182.0999999046326,False
A2QY653X9531JP,ns,1,20-1,20.0,1000.0,19.0,0.0,True
A2QY653X9531JP,ns,1,20-1,20.0,1000.0,17.0,621.5,False
A2QY653X9531JP,ns,2,20-1,20.0,1000.0,4.0,0.0,True
A2QY653X9531JP,ns,2,20-1,20.0,1000.0,17.0,2612.2000002861023,False
A2QY653X9531JP,ns,2,20-1,20.0,1000.0,19.0,2389.7000002861023,False
A2QY653X9531JP,ns,2,20-1,20.0,1000.0,19.0,481.80000019073486,False
A2QY653X9531JP,ns,2,20-1,20.0,1000.0,1.0,5170.599999904633,False
A2QY653X9531JP,ns,2,20-1,20.0,1000.0,16.0,2952.5,False
A2QY653X9531JP,ns,2,20-1,20.0,1000.0,14.0,1031.6999998092651,False
A2QY653X9531JP,ns,2,20-1,20.0,1000.0,13.0,3781.3000001907367,False
A2QY653X9531JP,ns,2,20-1,20.0,1000.0,20.0,4793.800000190737,False
A2QY653X9531JP,ns,2,20-1,20.0,1000.0,20.0,4406.799999713898,False
A2QY653X9531JP,ns,3,20-1,20.0,1000.0,6.0,0.0,True
A2QY653X9531JP,ns,3,20-1,20.0,1000.0,20.0,10374.400000095367,False
A2QY653X9531JP,ns,3,20-1,20.0,1000.0,17.0,2925.3999996185303,False
A2QY653X9531JP,ns,3,20-1,20.0,1000.0,14.0,2663.0,False
A2QY653X9531JP,ns,3,20-1,20.0,1000.0,15.0,5073.700000286102,False
A2QY653X9531JP,ns,3,20-1,20.0,1000.0,18.0,5336.599999904633,False
A2QY653X9531JP,ns,3,20-1,20.0,1000.0,20.0,7999.5,False
A2QY653X9531JP,ns,3,20-1,20.0,1000.0,19.0,4663.599999904633,False
A2QY653X9531JP,ns,3,20-1,20.0,1000.0,19.0,5368.5,False
A2QY653X9531JP,ns,3,20-1,20.0,1000.0,18.0,11495.799999713898,False
A2QY653X9531JP,ns,4,20-1,20.0,1000.0,7.0,490.3999996185303,False
A2QY653X9531JP,ns,4,20-1,20.0,1000.0,19.0,0.0,True
A2QY653X9531JP,ns,4,20-1,20.0,1000.0,5.0,8352.699999809265,False
A2QY653X9531JP,ns,4,20-1,20.0,1000.0,20.0,5619.300000190735,False
A2QY653X9531JP,ns,4,20-1,20.0,1000.0,20.0,7513.399999618528,False
A2QY653X9531JP,ns,4,20-1,20.0,1000.0,3.0,1441.0,False
A2QY653X9531JP,ns,4,20-1,20.0,1000.0,20.0,3062.2999992370605,False
A2QY653X9531JP,ns,4,20-1,20.0,1000.0,18.0,8762.000000000002,False
A2ROI30AQITC3V,ns,1,30-1,30.0,1000.0,6.0,1944.0999999046326,False
A2ROI30AQITC3V,ns,1,30-1,30.0,1000.0,13.0,5547.599999904633,False
A2ROI30AQITC3V,ns,1,30-1,30.0,1000.0,29.0,1518.7999992370605,False
A2ROI30AQITC3V,ns,1,30-1,30.0,1000.0,23.0,0.0,True
A2ROI30AQITC3V,ns,1,30-1,30.0,1000.0,25.0,3418.8999996185303,False
A2ROI30AQITC3V,ns,1,30-1,30.0,1000.0,24.0,4362.099999427794,False
A2ROI30AQITC3V,ns,1,30-1,30.0,1000.0,26.0,5180.39999961853,False
A2ROI30AQITC3V,ns,1,30-1,30.0,1000.0,22.0,3937.999999523163,False
A2ROI30AQITC3V,ns,1,30-1,30.0,1000.0,28.0,2048.999999523163,False
A2ROI30AQITC3V,ns,1,30-1,30.0,1000.0,26.0,738.8999996185303,False
A2ROI30AQITC3V,ns,1,30-1,30.0,1000.0,7.0,1098.2999997138977,False
A2ROI30AQITC3V,ns,2,30-1,30.0,1000.0,3.0,38244.299999713905,False
A2ROI30AQITC3V,ns,2,30-1,30.0,1000.0,4.0,4475.5,False
A2ROI30AQITC3V,ns,2,30-1,30.0,1000.0,20.0,7273.699999809265,False
A2ROI30AQITC3V,ns,2,30-1,30.0,1000.0,28.0,0.0,True
A2ROI30AQITC3V,ns,2,30-1,30.0,1000.0,4.0,1859.7999997138977,False
A2ROI30AQITC3V,ns,2,30-1,30.0,1000.0,3.0,1672.7999997138977,False
A2ROI30AQITC3V,ns,2,30-1,30.0,1000.0,22.0,4547.900000095369,False
A2ROI30AQITC3V,ns,2,30-1,30.0,1000.0,23.0,612.4000000953674,False
A2ROI30AQITC3V,ns,2,30-1,30.0,1000.0,13.0,6213.5,False
A2ROI30AQITC3V,ns,3,30-1,30.0,1000.0,11.0,0.0,True
A2ROI30AQITC3V,ns,3,30-1,30.0,1000.0,28.0,6685.299999713896,False
A2ROI30AQITC3V,ns,3,30-1,30.0,1000.0,29.0,827.4999999999995,False
A2ROI30AQITC3V,ns,3,30-1,30.0,1000.0,3.0,1982.599999904632,False
A2ROI30AQITC3V,ns,3,30-1,30.0,1000.0,7.0,6904.800000190735,False
A2ROI30AQITC3V,ns,3,30-1,30.0,1000.0,13.0,6975.89999961853,False
A2ROI30AQITC3V,ns,3,30-1,30.0,1000.0,7.0,3527.1999998092647,False
A2ROI30AQITC3V,ns,3,30-1,30.0,1000.0,28.0,19305.099999904633,False
A2ROI30AQITC3V,ns,3,30-1,30.0,1000.0,29.0,11706.699999809265,False
A2ROI30AQITC3V,ns,4,30-1,30.0,1000.0,30.0,0.0,True
A2ROI30AQITC3V,ns,4,30-1,30.0,1000.0,28.0,4435.0,False
A2ROI30AQITC3V,ns,4,30-1,30.0,1000.0,30.0,4860.700000047684,False
A2ROI30AQITC3V,ns,4,30-1,30.0,1000.0,28.0,3688.2999999523163,False
A2ROI30AQITC3V,ns,4,30-1,30.0,1000.0,13.0,3910.600000023842,False
A2ROI30AQITC3V,ns,4,30-1,30.0,1000.0,29.0,1069.6000000238419,False
A2ROI30AQITC3V,ns,4,30-1,30.0,1000.0,1.0,6149.0,False
A2ROI30AQITC3V,ns,4,30-1,30.0,1000.0,3.0,2531.0,False
A2ROI30AQITC3V,ns,4,30-1,30.0,1000.0,30.0,5126.200000047684,False
A2SQTRNQWDLU4F,ns,1,20-1,20.0,1000.0,17.0,467.0,False
A2SQTRNQWDLU4F,ns,1,20-1,20.0,1000.0,19.0,1313.0,False
A2SQTRNQWDLU4F,ns,1,20-1,20.0,1000.0,1.0,1254.0,False
A2SQTRNQWDLU4F,ns,1,20-1,20.0,1000.0,5.0,1210.0,False
A2SQTRNQWDLU4F,ns,1,20-1,20.0,1000.0,5.0,2055.0,False
A2SQTRNQWDLU4F,ns,1,20-1,20.0,1000.0,2.0,4457.0,False
A2SQTRNQWDLU4F,ns,1,20-1,20.0,1000.0,1.0,2815.0,False
A2SQTRNQWDLU4F,ns,1,20-1,20.0,1000.0,4.0,73.0,False
A2SQTRNQWDLU4F,ns,1,20-1,20.0,1000.0,1.0,0.0,True
A2SQTRNQWDLU4F,ns,1,20-1,20.0,1000.0,2.0,730.0,False
A2SQTRNQWDLU4F,ns,2,20-1,20.0,1000.0,2.0,0.0,True
A2SQTRNQWDLU4F,ns,2,20-1,20.0,1000.0,2.0,4646.0,False
A2SQTRNQWDLU4F,ns,2,20-1,20.0,1000.0,5.0,6373.0,False
A2SQTRNQWDLU4F,ns,2,20-1,20.0,1000.0,6.0,8585.0,False
A2SQTRNQWDLU4F,ns,2,20-1,20.0,1000.0,1.0,467.0,False
A2SQTRNQWDLU4F,ns,2,20-1,20.0,1000.0,4.0,4353.0,False
A2SQTRNQWDLU4F,ns,2,20-1,20.0,1000.0,4.0,7410.0,False
A2SQTRNQWDLU4F,ns,2,20-1,20.0,1000.0,5.0,11900.0,False
A2SQTRNQWDLU4F,ns,2,20-1,20.0,1000.0,2.0,4662.0,False
A2SQTRNQWDLU4F,ns,2,20-1,20.0,1000.0,6.0,4947.0,False
A2UEVNT8VQD1SA,ns,1,40-1,40.0,1000.0,1.0,11953.60000000149,False
A2UEVNT8VQD1SA,ns,1,40-1,40.0,1000.0,1.0,5715.500000003725,False
A2UEVNT8VQD1SA,ns,1,40-1,40.0,1000.0,2.0,6102.600000001488,False
A2UEVNT8VQD1SA,ns,1,40-1,40.0,1000.0,3.0,10199.10000000149,False
A2UEVNT8VQD1SA,ns,1,40-1,40.0,1000.0,1.0,6018.699999999255,False
A2UEVNT8VQD1SA,ns,1,40-1,40.0,1000.0,1.0,5229.000000000002,False
A2UEVNT8VQD1SA,ns,1,40-1,40.0,1000.0,39.0,0.0,True
A2UEVNT8VQD1SA,ns,1,40-1,40.0,1000.0,1.0,10562.800000000745,False
A2UEVNT8VQD1SA,ns,1,40-1,40.0,1000.0,38.0,162.60000000149012,False
A2UEVNT8VQD1SA,ns,1,40-1,40.0,1000.0,1.0,5973.20000000298,False
A2UEVNT8VQD1SA,ns,2,40-1,40.0,1000.0,1.0,3533.300000011919,False
A2UEVNT8VQD1SA,ns,2,40-1,40.0,1000.0,1.0,9014.59999999404,False
A2UEVNT8VQD1SA,ns,2,40-1,40.0,1000.0,40.0,10130.39999999106,False
A2UEVNT8VQD1SA,ns,2,40-1,40.0,1000.0,1.0,5081.5,False
A2UEVNT8VQD1SA,ns,2,40-1,40.0,1000.0,7.0,9145.5,False
A2UEVNT8VQD1SA,ns,2,40-1,40.0,1000.0,40.0,3287.2999999970198,False
A2UEVNT8VQD1SA,ns,2,40-1,40.0,1000.0,40.0,7805.20000000298,False
A2UEVNT8VQD1SA,ns,2,40-1,40.0,1000.0,34.0,2655.7000000029802,False
A2UEVNT8VQD1SA,ns,2,40-1,40.0,1000.0,34.0,3270.2999999970198,False
A2UEVNT8VQD1SA,ns,2,40-1,40.0,1000.0,40.0,0.0,True
A2UEVNT8VQD1SA,ns,2,40-1,40.0,1000.0,40.0,820.0,False
A2UEVNT8VQD1SA,ns,3,40-1,40.0,1000.0,32.0,2092.999999999999,False
A2UEVNT8VQD1SA,ns,3,40-1,40.0,1000.0,37.0,2484.2999999821186,False
A2UEVNT8VQD1SA,ns,3,40-1,40.0,1000.0,40.0,2788.2999999821186,False
A2UEVNT8VQD1SA,ns,3,40-1,40.0,1000.0,40.0,0.0,True
A2UEVNT8VQD1SA,ns,3,40-1,40.0,1000.0,40.0,3050.0999999940395,False
A2UEVNT8VQD1SA,ns,3,40-1,40.0,1000.0,1.0,2632.800000011921,False
A2UEVNT8VQD1SA,ns,3,40-1,40.0,1000.0,39.0,2519.5999999940395,False
A2UEVNT8VQD1SA,ns,3,40-1,40.0,1000.0,36.0,6976.5,False
A2UEVNT8VQD1SA,ns,3,40-1,40.0,1000.0,40.0,3421.7999999821186,False
A2UEVNT8VQD1SA,ns,3,40-1,40.0,1000.0,34.0,2787.4000000059605,False
A2UEVNT8VQD1SA,ns,3,40-1,40.0,1000.0,39.0,2038.499999999999,False
A2UEVNT8VQD1SA,ns,3,40-1,40.0,1000.0,39.0,3892.4999999701977,False
A2UEVNT8VQD1SA,ns,4,40-1,40.0,1000.0,5.0,3713.4000000059586,False
A2UEVNT8VQD1SA,ns,4,40-1,40.0,1000.0,37.0,3127.699999988079,False
A2UEVNT8VQD1SA,ns,4,40-1,40.0,1000.0,30.0,0.0,True
A2UEVNT8VQD1SA,ns,4,40-1,40.0,1000.0,32.0,2990.599999964237,False
A2UEVNT8VQD1SA,ns,4,40-1,40.0,1000.0,34.0,3377.199999988079,False
A2UEVNT8VQD1SA,ns,4,40-1,40.0,1000.0,40.0,5411.400000005959,False
A2UEVNT8VQD1SA,ns,4,40-1,40.0,1000.0,35.0,1554.8999999761581,False
A2UEVNT8VQD1SA,ns,4,40-1,40.0,1000.0,34.0,2785.5999999940386,False
A2UEVNT8VQD1SA,ns,4,40-1,40.0,1000.0,40.0,13038.0,False
A2UEVNT8VQD1SA,ns,4,40-1,40.0,1000.0,38.0,1145.0,False
A2UEVNT8VQD1SA,ns,4,40-1,40.0,1000.0,40.0,264.40000000596046,False
A2VIKZ73Y5ABHM,ns,1,10-2,10.0,2000.0,10.0,1316.0,False
A2VIKZ73Y5ABHM,ns,1,10-2,10.0,2000.0,8.0,3126.0,False
A2VIKZ73Y5ABHM,ns,1,10-2,10.0,2000.0,5.0,6281.0,False
A2VIKZ73Y5ABHM,ns,1,10-2,10.0,2000.0,10.0,598.0,False
A2VIKZ73Y5ABHM,ns,1,10-2,10.0,2000.0,4.0,356.0,False
A2VIKZ73Y5ABHM,ns,1,10-2,10.0,2000.0,3.0,1042.0,False
A2VIKZ73Y5ABHM,ns,1,10-2,10.0,2000.0,10.0,0.0,True
A2VIKZ73Y5ABHM,ns,1,10-2,10.0,2000.0,10.0,1302.0,False
A2VIKZ73Y5ABHM,ns,1,10-2,10.0,2000.0,3.0,2006.0,False
A2VIKZ73Y5ABHM,ns,1,10-2,10.0,2000.0,1.0,5392.0,False
A2VIKZ73Y5ABHM,ns,2,10-2,10.0,2000.0,10.0,2075.0,False
A2VIKZ73Y5ABHM,ns,2,10-2,10.0,2000.0,1.0,1569.0,False
A2VIKZ73Y5ABHM,ns,2,10-2,10.0,2000.0,1.0,2003.0,False
A2VIKZ73Y5ABHM,ns,2,10-2,10.0,2000.0,9.0,0.0,True
A2VIKZ73Y5ABHM,ns,2,10-2,10.0,2000.0,9.0,3393.0,False
A2VIKZ73Y5ABHM,ns,2,10-2,10.0,2000.0,1.0,1435.0,False
A2VIKZ73Y5ABHM,ns,2,10-2,10.0,2000.0,1.0,4965.0,False
A2VIKZ73Y5ABHM,ns,2,10-2,10.0,2000.0,10.0,1079.0,False
A2VIKZ73Y5ABHM,ns,2,10-2,10.0,2000.0,1.0,6396.0,False
A2VIKZ73Y5ABHM,ns,2,10-2,10.0,2000.0,1.0,2737.0,False
A2VIKZ73Y5ABHM,ns,3,10-2,10.0,2000.0,1.0,0.0,True
A2VIKZ73Y5ABHM,ns,3,10-2,10.0,2000.0,7.0,2549.0,False
A2VIKZ73Y5ABHM,ns,3,10-2,10.0,2000.0,2.0,2401.0,False
A2VIKZ73Y5ABHM,ns,3,10-2,10.0,2000.0,1.0,1501.0,False
A2VIKZ73Y5ABHM,ns,3,10-2,10.0,2000.0,6.0,969.0,False
A2VIKZ73Y5ABHM,ns,3,10-2,10.0,2000.0,10.0,1199.0,False
A2VIKZ73Y5ABHM,ns,3,10-2,10.0,2000.0,1.0,3461.0,False
A2VIKZ73Y5ABHM,ns,3,10-2,10.0,2000.0,10.0,1584.0,False
A2VIKZ73Y5ABHM,ns,3,10-2,10.0,2000.0,9.0,1428.0,False
A2VIKZ73Y5ABHM,ns,3,10-2,10.0,2000.0,10.0,2032.0,False
A2VIKZ73Y5ABHM,ns,4,10-2,10.0,2000.0,1.0,283.0,False
A2VIKZ73Y5ABHM,ns,4,10-2,10.0,2000.0,1.0,3941.0,False
A2VIKZ73Y5ABHM,ns,4,10-2,10.0,2000.0,9.0,4165.0,False
A2VIKZ73Y5ABHM,ns,4,10-2,10.0,2000.0,10.0,412.0,False
A2VIKZ73Y5ABHM,ns,4,10-2,10.0,2000.0,10.0,2460.0,False
A2VIKZ73Y5ABHM,ns,4,10-2,10.0,2000.0,10.0,0.0,True
A2VIKZ73Y5ABHM,ns,4,10-2,10.0,2000.0,10.0,3593.0,False
A2VIKZ73Y5ABHM,ns,4,10-2,10.0,2000.0,10.0,4141.0,False
A2VIKZ73Y5ABHM,ns,4,10-2,10.0,2000.0,10.0,3467.0,False
A2VIKZ73Y5ABHM,ns,4,10-2,10.0,2000.0,10.0,2117.0,False
A2VIKZ73Y5ABHM,ns,4,10-2,10.0,2000.0,1.0,3176.0,False
A2XGHLVP2C1FVA,ns,1,20-2,20.0,2000.0,1.0,0.0,True
A2XGHLVP2C1FVA,ns,1,20-2,20.0,2000.0,20.0,4428.999999880791,False
A2XGHLVP2C1FVA,ns,1,20-2,20.0,2000.0,20.0,3523.6999999284744,False
A2XGHLVP2C1FVA,ns,1,20-2,20.0,2000.0,17.0,3906.5,False
A2XGHLVP2C1FVA,ns,1,20-2,20.0,2000.0,20.0,6174.899999976158,False
A2XGHLVP2C1FVA,ns,1,20-2,20.0,2000.0,15.0,10199.299999952316,False
A2XGHLVP2C1FVA,ns,1,20-2,20.0,2000.0,20.0,882.0999999046326,False
A2XGHLVP2C1FVA,ns,1,20-2,20.0,2000.0,20.0,4676.0,False
A2XGHLVP2C1FVA,ns,1,20-2,20.0,2000.0,19.0,4227.099999904633,False
A2XGHLVP2C1FVA,ns,1,20-2,20.0,2000.0,20.0,3802.6999999284744,False
A2XGHLVP2C1FVA,ns,1,20-2,20.0,2000.0,19.0,7391.199999928474,False
A2XGHLVP2C1FVA,ns,1,20-2,20.0,2000.0,20.0,4920.899999976158,False
A2XGHLVP2C1FVA,ns,2,20-2,20.0,2000.0,1.0,0.0,True
A2XGHLVP2C1FVA,ns,2,20-2,20.0,2000.0,1.0,10285.0,False
A2XGHLVP2C1FVA,ns,2,20-2,20.0,2000.0,4.0,5508.999999970198,False
A2XGHLVP2C1FVA,ns,2,20-2,20.0,2000.0,1.0,4969.700000017881,False
A2XGHLVP2C1FVA,ns,2,20-2,20.0,2000.0,1.0,9366.200000017881,False
A2XGHLVP2C1FVA,ns,2,20-2,20.0,2000.0,1.0,8918.79999998212,False
A2XGHLVP2C1FVA,ns,2,20-2,20.0,2000.0,1.0,32044.90000000596,False
A2XGHLVP2C1FVA,ns,2,20-2,20.0,2000.0,1.0,9120.900000005959,False
A2XGHLVP2C1FVA,ns,2,20-2,20.0,2000.0,1.0,5344.0999999940395,False
A2XGHLVP2C1FVA,ns,2,20-2,20.0,2000.0,1.0,5790.0999999940395,False
A2XGHLVP2C1FVA,ns,3,20-2,20.0,2000.0,13.0,0.0,True
A2XGHLVP2C1FVA,ns,3,20-2,20.0,2000.0,20.0,363.60000002384186,False
A2XGHLVP2C1FVA,ns,3,20-2,20.0,2000.0,5.0,5069.7000000476855,False
A2XGHLVP2C1FVA,ns,3,20-2,20.0,2000.0,20.0,8103.500000000002,False
A2XGHLVP2C1FVA,ns,3,20-2,20.0,2000.0,11.0,6958.800000011921,False
A2XGHLVP2C1FVA,ns,3,20-2,20.0,2000.0,19.0,343.89999997615814,False
A2XGHLVP2C1FVA,ns,3,20-2,20.0,2000.0,15.0,2506.399999976158,False
A2XGHLVP2C1FVA,ns,3,20-2,20.0,2000.0,8.0,1463.1000000238419,False
A2XGHLVP2C1FVA,ns,3,20-2,20.0,2000.0,19.0,9471.300000011921,False
A2XGHLVP2C1FVA,ns,3,20-2,20.0,2000.0,15.0,11733.800000011921,False
A2XGHLVP2C1FVA,ns,3,20-2,20.0,2000.0,11.0,2794.100000023842,False
A2XGHLVP2C1FVA,ns,4,20-2,20.0,2000.0,2.0,0.0,True
A2XGHLVP2C1FVA,ns,4,20-2,20.0,2000.0,3.0,4452.199999809265,False
A2XGHLVP2C1FVA,ns,4,20-2,20.0,2000.0,1.0,14457.0,False
A2XGHLVP2C1FVA,ns,4,20-2,20.0,2000.0,1.0,9985.799999952316,False
A2XGHLVP2C1FVA,ns,4,20-2,20.0,2000.0,20.0,2534.0999999046326,False
A2XGHLVP2C1FVA,ns,4,20-2,20.0,2000.0,1.0,3892.5,False
A2XGHLVP2C1FVA,ns,4,20-2,20.0,2000.0,1.0,5184.399999976158,False
A2XGHLVP2C1FVA,ns,4,20-2,20.0,2000.0,1.0,735.7999999523163,False
A2XGHLVP2C1FVA,ns,4,20-2,20.0,2000.0,20.0,5013.999999880791,False
A2XGHLVP2C1FVA,ns,4,20-2,20.0,2000.0,2.0,12099.299999833107,False
A2XGHLVP2C1FVA,ns,4,20-2,20.0,2000.0,2.0,4783.299999952316,False
A2XMRJKCNKLL4E,ns,1,30-1,30.0,1000.0,15.0,3590.5999999046326,False
A2XMRJKCNKLL4E,ns,1,30-1,30.0,1000.0,6.0,0.0,True
A2XMRJKCNKLL4E,ns,1,30-1,30.0,1000.0,3.0,1924.0,False
A2XMRJKCNKLL4E,ns,1,30-1,30.0,1000.0,5.0,3722.5999999046326,False
A2XMRJKCNKLL4E,ns,1,30-1,30.0,1000.0,27.0,4986.099999904633,False
A2XMRJKCNKLL4E,ns,1,30-1,30.0,1000.0,1.0,26854.599999904633,False
A2XMRJKCNKLL4E,ns,1,30-1,30.0,1000.0,29.0,35000.09999990463,False
A2XMRJKCNKLL4E,ns,1,30-1,30.0,1000.0,24.0,5067.900000095369,False
A2XMRJKCNKLL4E,ns,1,30-1,30.0,1000.0,2.0,1800.6999998092651,False
A2XMRJKCNKLL4E,ns,1,30-1,30.0,1000.0,2.0,53567.90000009537,False
A2XMRJKCNKLL4E,ns,2,30-1,30.0,1000.0,30.0,0.0,True
A2XMRJKCNKLL4E,ns,2,30-1,30.0,1000.0,18.0,3120.3999996185303,False
A2XMRJKCNKLL4E,ns,2,30-1,30.0,1000.0,27.0,4380.199999809265,False
A2XMRJKCNKLL4E,ns,2,30-1,30.0,1000.0,20.0,2731.2999997138977,False
A2XMRJKCNKLL4E,ns,2,30-1,30.0,1000.0,30.0,3704.5999999046326,False
A2XMRJKCNKLL4E,ns,2,30-1,30.0,1000.0,25.0,2623.7999997138977,False
A2XMRJKCNKLL4E,ns,2,30-1,30.0,1000.0,1.0,1012.5999994277954,False
A2XMRJKCNKLL4E,ns,2,30-1,30.0,1000.0,24.0,3418.7999997138977,False
A2XMRJKCNKLL4E,ns,2,30-1,30.0,1000.0,29.0,2117.0,False
A2XMRJKCNKLL4E,ns,2,30-1,30.0,1000.0,11.0,724.5,False
A2XMRJKCNKLL4E,ns,3,30-1,30.0,1000.0,3.0,2191.9000000059605,False
A2XMRJKCNKLL4E,ns,3,30-1,30.0,1000.0,14.0,8785.20000001788,False
A2XMRJKCNKLL4E,ns,3,30-1,30.0,1000.0,4.0,1929.5999999940404,False
A2XMRJKCNKLL4E,ns,3,30-1,30.0,1000.0,4.0,2535.0,False
A2XMRJKCNKLL4E,ns,3,30-1,30.0,1000.0,8.0,1491.9000000059605,False
A2XMRJKCNKLL4E,ns,3,30-1,30.0,1000.0,2.0,949.1999999880791,False
A2XMRJKCNKLL4E,ns,3,30-1,30.0,1000.0,30.0,790.2999999821191,False
A2XMRJKCNKLL4E,ns,3,30-1,30.0,1000.0,1.0,2636.5,False
A2XMRJKCNKLL4E,ns,3,30-1,30.0,1000.0,1.0,0.0,True
A2XMRJKCNKLL4E,ns,4,30-1,30.0,1000.0,14.0,0.0,True
A2XMRJKCNKLL4E,ns,4,30-1,30.0,1000.0,15.0,3163.899999976158,False
A2XMRJKCNKLL4E,ns,4,30-1,30.0,1000.0,12.0,5087.0,False
A2XMRJKCNKLL4E,ns,4,30-1,30.0,1000.0,24.0,17488.60000002384,False
A2XMRJKCNKLL4E,ns,4,30-1,30.0,1000.0,29.0,992.0,False
A2XMRJKCNKLL4E,ns,4,30-1,30.0,1000.0,2.0,7032.399999976158,False
A2XMRJKCNKLL4E,ns,4,30-1,30.0,1000.0,5.0,2995.600000023842,False
A2XMRJKCNKLL4E,ns,4,30-1,30.0,1000.0,19.0,30782.400000095367,False
A2XMRJKCNKLL4E,ns,4,30-1,30.0,1000.0,1.0,820.5,False
A2Y0VM8BAF0RMT,ns,1,30-1,30.0,1000.0,30.0,1575.0,False
A2Y0VM8BAF0RMT,ns,1,30-1,30.0,1000.0,1.0,14689.0,False
A2Y0VM8BAF0RMT,ns,1,30-1,30.0,1000.0,2.0,4095.0,False
A2Y0VM8BAF0RMT,ns,1,30-1,30.0,1000.0,28.0,6184.0,False
A2Y0VM8BAF0RMT,ns,1,30-1,30.0,1000.0,25.0,0.0,True
A2Y0VM8BAF0RMT,ns,1,30-1,30.0,1000.0,1.0,7376.0,False
A2Y0VM8BAF0RMT,ns,1,30-1,30.0,1000.0,2.0,7303.0,False
A2Y0VM8BAF0RMT,ns,1,30-1,30.0,1000.0,1.0,3194.0,False
A2Y0VM8BAF0RMT,ns,1,30-1,30.0,1000.0,30.0,5341.0,False
A2Y0VM8BAF0RMT,ns,1,30-1,30.0,1000.0,28.0,2493.0,False
A2Y0VM8BAF0RMT,ns,1,30-1,30.0,1000.0,1.0,6704.0,False
A2Y0VM8BAF0RMT,ns,1,30-1,30.0,1000.0,3.0,5295.0,False
A2Y0VM8BAF0RMT,ns,2,30-1,30.0,1000.0,29.0,819.0,False
A2Y0VM8BAF0RMT,ns,2,30-1,30.0,1000.0,29.0,1500.0,False
A2Y0VM8BAF0RMT,ns,2,30-1,30.0,1000.0,1.0,14377.0,False
A2Y0VM8BAF0RMT,ns,2,30-1,30.0,1000.0,25.0,745.0,False
A2Y0VM8BAF0RMT,ns,2,30-1,30.0,1000.0,29.0,3650.0,False
A2Y0VM8BAF0RMT,ns,2,30-1,30.0,1000.0,4.0,4149.0,False
A2Y0VM8BAF0RMT,ns,2,30-1,30.0,1000.0,28.0,0.0,True
A2Y0VM8BAF0RMT,ns,2,30-1,30.0,1000.0,2.0,2330.0,False
A2Y0VM8BAF0RMT,ns,2,30-1,30.0,1000.0,1.0,3184.0,False
A2Y0VM8BAF0RMT,ns,2,30-1,30.0,1000.0,29.0,13.0,False
A2Y0VM8BAF0RMT,ns,2,30-1,30.0,1000.0,27.0,3122.0,False
A30NL5N71G2YAU,ns,1,15-2,15.0,2000.0,4.0,768.2999997138977,False
